replay,family,step,seat,candidate_count,true_immediate_revenue,choices,hindsight_gain_vs_c0,b1_gain_vs_c0,simple_gain_vs_c0,scope
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,649,0,2,"[455.0, 461.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",6.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,665,0,2,"[3485.0, 3485.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,673,0,2,"[938.0, 940.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,677,0,2,"[628.0, 628.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,693,0,2,"[350.0, 350.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,695,0,2,"[179.0, 179.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,705,0,2,"[2483.0, 2483.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,710,0,2,"[193.0, 193.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,715,0,2,"[2403.0, 2395.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,716,0,2,"[550.0, 541.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,717,0,2,"[4494.0, 4494.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_0.json.gz,qeinstein_moev2,718,0,2,"[223.0, 223.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,264,1,2,"[2385.0, 2220.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,359,1,2,"[385.0, 385.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,360,1,2,"[1104.0, 1104.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,409,1,2,"[840.0, 840.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,452,1,2,"[96.0, 96.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,457,1,2,"[375.0, 375.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,517,1,2,"[40.0, 40.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,577,1,2,"[501.0, 497.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,-4.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,594,1,2,"[1894.0, 1894.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,614,1,2,"[1107.0, 1107.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,634,1,2,"[1064.0, 1064.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,636,1,2,"[1347.0, 1358.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",11.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,647,1,2,"[142.0, 142.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,649,1,2,"[455.0, 461.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",6.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,665,1,2,"[3485.0, 3485.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,673,1,2,"[938.0, 940.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,677,1,2,"[628.0, 628.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,693,1,2,"[350.0, 350.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,695,1,2,"[179.0, 179.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,705,1,2,"[2483.0, 2483.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,710,1,2,"[193.0, 193.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,715,1,2,"[2403.0, 2395.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,716,1,2,"[550.0, 541.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,717,1,2,"[4494.0, 4494.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092311_seat_1.json.gz,qeinstein_moev2,718,1,2,"[223.0, 223.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,264,0,2,"[2388.0, 2223.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,359,0,2,"[855.0, 855.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,360,0,2,"[1104.0, 1104.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,398,0,2,"[1051.0, 1051.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,409,0,2,"[833.0, 833.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,452,0,2,"[2391.0, 2391.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,457,0,2,"[2274.0, 2274.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,498,0,2,"[993.0, 993.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,509,0,2,"[1613.0, 1613.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,542,0,2,"[882.0, 882.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,558,0,2,"[781.0, 781.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,566,0,2,"[911.0, 911.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,596,0,2,"[1114.0, 1114.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,602,0,2,"[205.0, 204.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,606,0,2,"[15.0, 15.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,614,0,2,"[2528.0, 2528.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,622,0,2,"[19.0, 19.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,647,0,2,"[143.0, 143.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,649,0,2,"[2069.0, 2073.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",4.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,668,0,2,"[1349.0, 1349.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,673,0,2,"[2826.0, 2826.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,695,0,2,"[228.0, 228.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,697,0,2,"[2634.0, 2634.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,710,0,2,"[1156.0, 1156.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,715,0,2,"[1069.0, 1063.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,716,0,2,"[528.0, 530.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",2.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,717,0,2,"[161.0, 161.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_0.json.gz,qeinstein_moev2,718,0,2,"[1167.0, 1167.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,264,1,2,"[2388.0, 2223.0]","{'c0': 0, 'simple': 1, 'b1': 0, 'hindsight': 0}",0.0,0.0,-165.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,359,1,2,"[855.0, 855.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,360,1,2,"[1104.0, 1104.0]","{'c0': 0, 'simple': 1, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,398,1,2,"[1051.0, 1051.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,409,1,2,"[833.0, 833.0]","{'c0': 0, 'simple': 0, 'b1': 1, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,452,1,2,"[2391.0, 2391.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,457,1,2,"[2274.0, 2274.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,498,1,2,"[993.0, 993.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,509,1,2,"[1613.0, 1613.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,542,1,2,"[882.0, 882.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,558,1,2,"[781.0, 781.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,566,1,2,"[911.0, 911.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,596,1,2,"[1114.0, 1114.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,602,1,2,"[205.0, 204.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,606,1,2,"[15.0, 15.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,614,1,2,"[2528.0, 2528.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,622,1,2,"[19.0, 19.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,647,1,2,"[143.0, 143.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,649,1,2,"[2069.0, 2073.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 1}",4.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,668,1,2,"[1349.0, 1349.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,673,1,2,"[2826.0, 2826.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,674,1,2,"[51.0, 51.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,695,1,2,"[228.0, 228.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
experiments\learning_next_20260921\b_development_evaluation\replays\c0\qeinstein_moev2\seed_2026092312_seat_1.json.gz,qeinstein_moev2,697,1,2,"[2634.0, 2634.0]","{'c0': 0, 'simple': 0, 'b1': 0, 'hindsight': 0}",0.0,0.0,0.0,"same-turn, same candidate set; not a game-level counterfactual"
